id	text	label	dimension
117_9	and you can only make it to the next round once everybody has put in their bid or an overture-actually, we could just maybe start playing the game, and everybody will get it as we go.	 introduce	intent
117_11	does anyone understand this game?	 doubt	intent
117_13	jerry gets it.	 praise	intent
117_14	okay, but why am i holding hands with brett?	 doubt	intent
117_16	this is fun. this game is fun.	 praise	intent
117_17	this party is fun. fun game, fun party.	 praise	intent
117_18	fun everything! everything is fun now.	 praise	intent
117_19	it's still fun, because it was fun before.	 praise	intent
117_20	we could still play floor shorts.	 advise	intent
117_21	okay, i came here to watch the globes, not sit around starving in some sad, divorced woman's house.	 taunt	intent
117_22	brett, let go of my hand!	 arrange	intent
117_23	guys, if we take off right now, we can still get spots at the chang's bar before the dads on dates get there.	 advise	intent
117_24	emma's going to be here in, like, five minutes.	 inform	intent
117_25	she's going to fix the tv.	 inform	intent
117_26	and also, the food's almost ready.	 inform	intent
117_27	like, p.f. chang's  get out of here  good.	 joke	intent
117_28	come on, girl.	 leave	intent
117_29	garrett, wheel it back in!	 arrange	intent
117_31	stop complaining, and start enjoying yourselves right now!	 arrange	intent
117_32	it's a great time.	 comfort	intent
119_0	hey, gang. with jerusha's help, i was able to fix the broken table in, um, the bedroom there.	 inform	intent
119_1	yeah. it was a two-person job, so the two-the two of us did it.	 inform	intent
119_2	we did it, together.	 inform	intent
121_0	are you okay in there? i'm fine!	 care	intent
121_1	guys, look, this party is a bust.	 complain	intent
121_2	you guys were right. my--my life is--is in shambles.	 complain	intent
121_4	of course it is.	 agree	intent
121_5	hey, come on, y-you're overreacting.	 comfort	intent
121_6	okay, yeah, but, you know, it's not like somebody died or something.	 comfort	intent
121_7	that's how you judge the success of a party--	 taunt	intent
121_10	and yet you kept the dress.	 taunt	intent
121_11	just give yourself a break.	 advise	intent
121_12	you've never been on your own before.	 comfort	intent
121_13	it takes some getting used to.	 comfort	intent
121_14	yeah, it's like, jerry basically had to relearn everything.	 comfort	intent
121_15	see? you're going to be just fine.	 comfort	intent
121_18	i'd say something supportive 'cause you're my friend, but that's not what i do.	 comfort	intent
121_19	i understand.	 acknowledge	intent
122_0	bye. bye.	 leave	intent
122_1	thank you for having us.	 thank	intent
122_2	we're going to wash your sheets.	 plan	intent
122_3	do you want to go to chang's?	 invite	intent
122_4	we can watch the losers give drunken interviews at the after-parties.	 advise	intent
122_5	kelly, you want to come?	 invite	intent
122_6	oh, i thought you were-am i invited?	 confirm	intent
122_7	the whole gang's going. you feel like coming?	 invite	intent
122_8	oh, um, no, i-i got a lot of meat to eat, and, i, um-i got to clean up and...	 oppose	intent
122_9	um, pro tip-throw the microwave away.	 advise	intent
122_10	yeah, i'm thinking i'm just going to move.	 plan	intent
122_12	yeah, next weekend, same chicken.	 joke	intent
123_1	hey, you fixed it! look who's crawling out of rock bottom.	 praise	intent
123_2	hey, thank you for trying to help me.	 thank	intent
129_1	no!  bring back the staff a week before...	 oppose	intent
129_2	okay, guys. we just need to figure out what we're going to do.	 advise	intent
131_0	what if we just set up one aisle, and then just slap it over all the other aisles? boom.	 advise	intent
131_1	look, we can always redo stuff tomorrow, so for now, it's better to do things fast and bad than slow and good.	 inform	intent
131_2	okay. i'm--i'm prioritizing both.	 inform	intent
131_3	you can't prioritize both!	 oppose	intent
131_4	forget it. just make the place look as good as possible before jeff gets here.	 arrange	intent
131_5	wait. jeff is coming...today?	 confirm	intent
131_6	yep.	 agree	intent
131_7	how about slow and bad?	 advise	intent
133_0	just hang on. uh, we're closed.	 inform	intent
133_1	you're going to need to come back at 3:00.	 inform	intent
133_3	i was told to be here at 11:00.	 explain	intent
133_4	yeah, kinda.	 agree	intent
133_5	oh, damn it. god!	 complain	intent
133_6	i hate when they don't tell me about new hires.	 complain	intent
133_7	okay, find yourself a vest and a nametag and go help leonard in produce.	 arrange	intent
133_8	i'm howie mandel.	 introduce	intent
133_9	vest. tag. produce. go!	 arrange	intent
134_0	i'd have to take everything off the shelf to move it.	 explain	intent
134_1	well, then it's a bad day to be earl, isn't it?	 taunt	intent
134_2	i can hear you sighing!	 criticize	intent
134_3	now you've pissed off amy, too.	 criticize	intent
134_4	sometimes i think the whole world's incompetent.	 complain	intent
134_5	don't worry! we'll do the best we can without you.	 comfort	intent
134_6	what am i going to say to jeff?	 ask for help	intent
135_2	well, i don't even know if i want him to have heard me.	 complain	intent
135_3	it's complicated. mm.	 complain	intent
135_4	my boyfriend jerry got hit in the head by a mailbox during the tornado.	 complain	intent
135_5	he's been in a coma ever since.	 complain	intent
135_6	maybe we could do a test in front of one of those big fans to see if he could hear you.	 advise	intent
135_7	god, that's an amazing idea!	 praise	intent
135_8	he's off the breathing tube.	 complain	intent
135_10	okay, i need three of you to help me unload a truck.	 arrange	intent
136_0	meet me in back in five.	 arrange	intent
136_1	tough luck, dude.	 comfort	intent
136_2	ah, it's fine.	 acknowledge	intent
136_4	i heard about your living situation and if you want, you can crash with me.	 invite	intent
136_6	that's really nice, marcus. thank you.	 thank	intent
136_10	you're a crazy man. we're going to be on fire.	 praise	intent
137_0	um, i'm supposed to give a speech later, and i'm a little nervous about it, uh, given that...	 ask for help	intent
137_1	what's wrong with my voice?	 complain	intent
137_2	nothing. you have a nice voice.	 praise	intent
137_3	garrett, i'm not a child.	 complain	intent
137_5	okay. um...	 acknowledge	intent
137_6	some people-not me, but some people-might find your voice, octave-wise, to be the teeniest, tiniest, bit...	 inform	intent
137_11	yeah, it's high.	 agree	intent
139_0	sorry, no, i--no.	 apologise	intent
139_1	this is the worst.	 complain	intent
139_2	you want to listen to a podcast?	 advise	intent
139_3	sure.	 acknowledge	intent
139_4	my phone got stolen from my trailer.	 complain	intent
140_1	i mean, it's complicated.	 explain	intent
140_2	i'm mateo!	 introduce	intent
140_3	okay, man.	 acknowledge	intent
140_5	so hot.	 complain	intent
141_0	i'm sorry i didn't know who you were before.	 apologise	intent
141_1	i'm not super up on pop culture.	 explain	intent
141_2	don't worry about it.	 comfort	intent
141_4	well, you should probably get back to straightening around the registers.	 arrange	intent
141_6	you're being serious?	 doubt	intent
142_1	how's it going with the ribbon?	 care	intent
142_2	we can't cut a giant ribbon with these!	 oppose	intent
142_3	okay, we'll be ready in about an hour.	 inform	intent
142_4	an hour?	 doubt	intent
142_5	ooh, then you're going to need to stall big-time.	 advise	intent
142_7	how's it looking inside?	 care	intent
142_9	no, no, no.	 prevent	intent
143_0	thank you, glenn. that was beautiful.	 thank	intent
143_1	let's cut that ribbon and check it out!	 inform	intent
143_2	but first, the comedic stylings of mr. howie mandel!	 inform	intent
143_3	this, uh, event was set up by my, uh, appearance agent, not my, uh, performance agent.	 inform	intent
143_4	performing is a whole... different negotiation, so, uh...	 inform	intent
143_5	thank you, everybody.	 thank	intent
143_6	then i guess--i guess i'll keep talking.	 inform	intent
147_1	sorry i missed that.	 apologise	intent
147_2	really?	 confirm	intent
147_3	my pop-pop can run an eight-minute mile.	 flaunt	intent
147_4	that's a weird thing to brag about.	 taunt	intent
147_5	i'm just saying. it's pretty fast.	 flaunt	intent
147_7	it's a good excuse to see family.	 explain	intent
147_10	that was an accident, right? he was...how, uh...	 doubt	intent
147_12	because he's, you know, one of my best friends.	 explain	intent
147_13	and my roommate.	 emphasize	intent
148_0	ohh! these things are impossible.	 complain	intent
148_1	yeah, and who is gonna steal a  matrix 2  and  3  box set?	 doubt	intent
148_2	hey, you two. how's it going?	 care	intent
148_3	ugh. pretty sucky.	 complain	intent
148_4	because of brett?	 confirm	intent
148_6	i think it's very, very likely that he is still alive.	 emphasize	intent
148_7	but if you two are upset about his disappearance, then you can take a break for a while.	 advise	intent
148_8	oh, no, that's okay, we don't--	 oppose	intent
148_9	thank you, glenn.	 thank	intent
148_11	yeah, and he was--he was like a grandfather to me.	 agree	intent
150_3	hey. have you guys noticed anything weird about dina?	 confirm	intent
150_4	okay. i mean, not normal dina-weirdness, like, something's off.	 explain	intent
150_6	oh! see?	 confirm	intent
152_0	there's no tornado. you're free to leave.	 inform	intent
152_1	now, better safe than sorry, so no apologies.	 explain	intent
152_2	anyway, as a thank you, please enjoy a coupon for 50 cents off frozen yogurt in the café.	 inform	intent
152_3	we could only find ten.	 inform	intent
152_4	so...get them while they're hot.	 advise	intent
152_5	thank you.	 thank	intent
152_6	give one to her. dina was really rough with her.	 arrange	intent
153_0	i know. it's beautiful.	 praise	intent
153_1	how's it going, you two?	 care	intent
153_2	even with the foot?	 doubt	intent
153_4	i did wanna write a brett tribute for the newsletter-you know, just in case.	 plan	intent
153_5	and you guys knew him so well i thought maybe you could help.	 ask for help	intent
153_6	of course. i mean, we would love to honor him.	 agree	intent
153_7	so what was his wife's name?	 ask for help	intent
153_9	cinnamon margaret?	 confirm	intent
154_0	i'm taking this down to the storm shelter.	 plan	intent
154_1	oh, do we need that much?	 doubt	intent
154_3	sorry, everybody. looks like we're gonna starve down here because amy thought we'd only be trapped for 15 minutes.	 inform	intent
154_4	uh, dina? that seems a little dramatic.	 oppose	intent
154_5	okay, uh, dina? that seems a little dramatic.  look, i don't have time to roast you, okay?	 taunt	intent
154_6	are you maybe going through anything you wanna talk about, or...	 confirm	intent
154_9	okay, dina? i'm worried about you.	 care	intent
154_10	as a friend. you wanna be a friend?	 confirm	intent
154_11	go freeze a couple hundred pounds of chard.	 arrange	intent
154_12	i'm not doing that.	 oppose	intent
154_13	fine.	 taunt	intent
157_0	look, dina. i just think that you're holding in a lot of pent-up emotion and that it's good to talk about these things.	 explain	intent
157_1	oh, and that worked out great for you, didn't it?	 taunt	intent
157_2	dina, that didn't work out for them, though, actually.	 explain	intent
157_4	ugh, that's your trauma?	 confirm	intent
157_8	it is not!	 oppose	intent
157_9	i threw up in my lap.	 complain	intent
157_10	and then jerusha made us stay because it was our date night and the tickets were non-refundable.	 explain	intent
157_11	okay, there's a lot to unpack there, but let's circle back to dina.	 advise	intent
157_13	ha. i had to cut my way out.	 complain	intent
158_5	are you kidding? that's, like, nothing.	 taunt	intent
158_6	i didn't try to murder you.	 oppose	intent
158_7	i just didn't try to save you.	 explain	intent
158_9	look. listen. i get it.	 inform	intent
158_11	get off me!	 leave	intent
