id	text	label	dimension
59_8	I love ya!	 statement-non-opinion	dialogue act
61_0	Oh, excuse me. I forgot my briefcase y'know, by accident.	 statement-non-opinion	dialogue act
61_2	Forgot something else too ya bastard!	 statement-non-opinion	dialogue act
61_3	Well, what about you?	 question	dialogue act
61_5	No. No, not at all, that's-that's ridiculous.	 answer	dialogue act
61_6	Everybody else got one, and you want one too. Don't you?	 question	dialogue act
61_7	Ye-ye-yeah, yes I do!	 answer	dialogue act
61_8	Now get on out of here, you!	 statement-non-opinion	dialogue act
62_0	Hey Bob.	 greeting	dialogue act
62_3	Toby!	 others	dialogue act
62_5	Yeah!	 backchannel	dialogue act
62_6	Oh then you know each other.	 statement-non-opinion	dialogue act
62_7	We're on a semi-first name basis.	 statement-non-opinion	dialogue act
62_9	Bob? Ooh, working here with us? Everyday? Yeah, I don't know if he has what it takes.	 answer	dialogue act
62_10	Really? They love him down on six.	 statement-non-opinion	dialogue act
62_11	But this is eleven. It's almost twice as hard up here.	 statement-non-opinion	dialogue act
63_0	Hey! Guess what I got for your wedding!	 question	dialogue act
63_1	A freakish thin date with a hanger for her head?	 answer	dialogue act
63_2	No. Rachel hooked me up with a tux! But not just any tux, Batman's tux!	 statement-non-opinion	dialogue act
63_4	That's right! Made expressly for Val Kilmer and worn by him in the hit film...that Batman film he was in.	 answer	dialogue act
63_5	You can't wear that! I'm wearing the famous tux! James Bond's tux!	 statement-opinion	dialogue act
63_7	So-If you wear that you'll make mine less special.	 answer	dialogue act
64_1	Well then we still have a problem.	 statement-non-opinion	dialogue act
64_2	Yeah!	 agreement	dialogue act
64_3	With what?	 question	dialogue act
64_4	Well, we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know, can't stop staring at the ladies.	 answer	dialogue act
64_5	Oo! You should have one of us do it!	 statement-opinion	dialogue act
64_6	Phoebe, we're getting	 statement-non-opinion	dialogue act
64_7	No! No! It's-it's uh a real thing! Anyone can get ordained on the Internet and perform like weddings and stuff!	 statement-opinion	dialogue act
64_8	I call it!!	 statement-non-opinion	dialogue act
64_9	What?! No! It was my idea!	 disagreement	dialogue act
64_10	Guys thank you very much but neither of you is marrying us.	 statement-non-opinion	dialogue act
64_11	Does calling it not mean anything anymore?!	 question	dialogue act
64_12	We are going to have a legitimate member of the clergy! And when I say legitimate I mean, gay and in control of his saliva!	 statement-non-opinion	dialogue act
65_0	See, I see.... big passion in your future.	 statement-non-opinion	dialogue act
65_1	Really?	 backchannel	dialogue act
65_2	I do.	 statement-non-opinion	dialogue act
66_3	Well, you-you coulda just turned the cushion over.	 statement-opinion	dialogue act
66_7	You can spill. In the sink.	 statement-opinion	dialogue act
66_8	Aw, honey it's not your fault, y'know this is who you are, and I love you, and I want us to be friends, and if I keep living here I don't see that happening.	 statement-non-opinion	dialogue act
66_10	Aww, good.  What?	 question	dialogue act
66_11	What? I'm just said.	 statement-non-opinion	dialogue act
66_12	No you're not, you're wondering which cushion it is.	 statement-non-opinion	dialogue act
67_0	Oh my God! Are you serious?!	 question	dialogue act
67_1	Uh-huh.	 answer	dialogue act
67_2	I would love to live with you Ross.. that's-that's great! Thank you!	 statement-opinion	dialogue act
67_3	Well, I'm-I'm just glad I could, y'know, help you out.	 statement-non-opinion	dialogue act
67_5	Ross-Ross, you have no idea what this means to me!	 statement-non-opinion	dialogue act
67_6	I mean, I mean I was gonna be homeless.	 statement-non-opinion	dialogue act
67_9	Hero, I uh, I don't know-well, all right.	 agreement	dialogue act
67_11	Oh please!   You're gonna say things now, aren't ya?	 question	dialogue act
67_12	No.	 answer	dialogue act
67_13	No, I won't.	 answer	dialogue act
67_15	She moved in with a guy who was secretly married to her and he said he didn't love her, but he really did, and it just blew up!	 statement-non-opinion	dialogue act
68_0	...Dammit, hire the girl!  Okay, everybody ready?	 question	dialogue act
68_1	Uh, listen, I just wanna thank you for this great opportunity.	 apology	dialogue act
68_2	Lose the robe.	 others	dialogue act
69_0	That's great.	 apology	dialogue act
69_1	Well, I'm gonna get another espresso. Can I get you another latte?	 question	dialogue act
69_2	No, no, I'm still working on mine.	 answer	dialogue act
69_3	That's it?	 question	dialogue act
69_5	Oh, yeah, that hug looked pretty brutal.	 statement-opinion	dialogue act
69_6	Ok, you weren't there.	 statement-non-opinion	dialogue act
70_0	Wow! That's ah, that's pretty nice!	 apology	dialogue act
70_1	Pretty nice?	 question	dialogue act
70_2	You'll have to pardon my roommate, he wanted to marry this.	 statement-non-opinion	dialogue act
70_5	You gotta take the canoe!	 statement-non-opinion	dialogue act
70_7	We're not throwing it away! I built that canoe!	 disagreement	dialogue act
71_1	Yeah?	 answer	dialogue act
72_2	Oh no-no-no, no. No, no, no, I just, I just need a pretend ticket.	 answer	dialogue act
72_3	I'm sorry sir, I don't understand.	 apology	dialogue act
72_4	What would you give to a kid if he wanted a ticket to play with?	 question	dialogue act
72_5	Are you travelling with a child?	 question	dialogue act
72_6	No.	 answer	dialogue act
72_7	All right, y'know what, she's  gonna think that I'm handing you a credit card, but what I'm really gonna do is hand you a library card.	 statement-opinion	dialogue act
73_0	Okay, but this is the last time.	 statement-non-opinion	dialogue act
73_1	With a chick-chick here, and a chick-chick there.	 others	dialogue act
73_2	Here a chick, there a chick, everywhere a chick-chick--chickeeeen.	 others	dialogue act
73_5	How's she doing?	 question	dialogue act
73_7	Well yeah, don't-don't you think it's a she?	 question	dialogue act
73_9	Well, anyway, I got to go change, I'm ah, meeting some of the cast for drinks.	 statement-non-opinion	dialogue act
73_10	Excuse me?	 others	dialogue act
73_11	What?	 question	dialogue act
74_0	Okay, good, so there you go. Go with Vince.	 statement-non-opinion	dialogue act
74_1	Yeah, but Jason's really sensitive.	 statement-opinion	dialogue act
74_3	Yeah.	 agreement	dialogue act
74_5	Jason is not a sissy!	 disagreement	dialogue act
74_6	Oh no-no-no-no, I meant Chandler.	 statement-non-opinion	dialogue act
75_0	Hi.	 greeting	dialogue act
76_0	So uh, apparently people are familiar with the Europe story?	 question	dialogue act
76_1	Yeah.	 answer	dialogue act
76_2	Listen about that, the whole uh, who came on to who thing really doesn't matter.	 statement-non-opinion	dialogue act
76_4	I mean if you hadn't initiated it I-I-I know I would've.	 statement-opinion	dialogue act
76_5	It was an amazing night.	 statement-non-opinion	dialogue act
76_6	It was. It was an amazing night.	 statement-non-opinion	dialogue act
77_1	No, not yet.	 answer	dialogue act
77_2	That's fine, for now we'll just call her Baby Girl Green.	 statement-opinion	dialogue act
77_3	Oh no, Baby Girl Geller-Green.	 disagreement	dialogue act
78_0	Ah-ha, nowhere to run!	 statement-non-opinion	dialogue act
78_1	I don't like sitting up here! I'm just gonna over	 statement-opinion	dialogue act
78_2	No Rachel! They got here first!	 statement-non-opinion	dialogue act
78_3	Why is Ross doing that?	 question	dialogue act
78_4	DANGER	 others	dialogue act
78_5	Oh my God! Why is he jumping on those women!	 question	dialogue act
79_0	No that's all right. Don't worry about it.	 statement-opinion	dialogue act
79_1	Oh but look! That's gonna leave a stain!	 statement-non-opinion	dialogue act
79_3	Really?	 question	dialogue act
79_4	Yeah! Look!	 answer	dialogue act
79_5	I've never lived like this before.	 statement-non-opinion	dialogue act
79_6	I know.	 agreement	dialogue act
79_7	All right, don't waste it, I mean its still food.	 statement-opinion	dialogue act
80_0	Hey Joey, is this the bed where Olivia lost her virginity?	 question	dialogue act
80_1	I don't know, but one of the extras sure did!  Hey, listen    Rach. Thanks again for coming down to watch my scenes!	 answer	dialogue act
80_2	Oh, please!Honey, just the fact that you want me here to support    you, I'm...OH MY GOD!Is that Christian Sanders?He's so	 statement-non-opinion	dialogue act
80_3	Also so	 others	dialogue act
80_4	"Oh, in my head he's done some pretty ""not-gay-stuff""!"	 statement-opinion	dialogue act
80_5	Well, at the Christmas party him and Santa did some definitely    gay stuff!	 statement-non-opinion	dialogue act
81_1	About what?	 question	dialogue act
81_2	He's planning your birthday party.	 answer	dialogue act
81_4	You'd better act surprised.	 statement-opinion	dialogue act
81_6	My surprise party!	 answer	dialogue act
81_7	What surprise party?	 question	dialogue act
81_8	Oh stop it. Joey already told me.	 statement-non-opinion	dialogue act
81_9	Well, he didn't tell me.	 statement-non-opinion	dialogue act
81_10	Hey, don't look at me. This is Ross's thing.	 statement-non-opinion	dialogue act
81_12	No, you are not. We tell you stuff.	 disagreement	dialogue act
81_13	Yuh-huh!	 others	dialogue act
81_16	Looks like I was second to last.	 statement-non-opinion	dialogue act
82_0	Chandler, we still haven't gotten an RSVP from your dad.	 statement-non-opinion	dialogue act
82_1	Oh! Right. Umm, maybe that's because I didn't send him an invitation.	 statement-opinion	dialogue act
82_3	I don't even know the man. Okay? We're not that close. I haven't seen him in years.	 statement-non-opinion	dialogue act
82_4	Well what are you gonna do when he finds out he wasn't even asked?!	 question	dialogue act
82_6	I hang out with you guys, and he stars in a drag show in Vegas.	 answer	dialogue act
82_7	Ooh, I think I wanna trade circles.	 statement-opinion	dialogue act
82_9	Nobody is gonna be staring at the bride when the father of the groom is wearing a back-less dress.	 statement-opinion	dialogue act
82_10	So what! As long as he's not wearing a white dress and a veil I don't care.	 disagreement	dialogue act
82_11	Okay, I think I need to do some shopping.	 statement-opinion	dialogue act
83_2	Who in the hell are you?	 question	dialogue act
83_3	I guess you wouldn't believe me if I said I was Kurt Douglas, huh?	 answer	dialogue act
84_0	No-no, Rachel, don't get it! He can't see us!	 statement-non-opinion	dialogue act
84_2	I'm not gonna marry Chandler!	 statement-non-opinion	dialogue act
84_5	I gotta go.	 statement-non-opinion	dialogue act
84_6	Oh, wait, Joshua! Joshua!   Yeah, well, that oughta do it.	 statement-non-opinion	dialogue act
85_0	Sorry I'm late, but I left late.	 apology	dialogue act
85_1	Okay.	 acknowledge	dialogue act
85_3	I thought you said you read it in high school.	 answer	dialogue act
86_0	Excuse me, can I, can I bum one of those?	 question	dialogue act
86_1	Y'know what, actually...  Okay, okay, okay, what's so funny over here?	 question	dialogue act
86_2	I thought you didn't smoke.	 statement-opinion	dialogue act
86_3	Oh, I thought you guys meant marijuana cigarettes, y'know?	 statement-opinion	dialogue act
86_6	But no, I actually smoke the regular ones all, all the time.	 statement-non-opinion	dialogue act
86_7	We get high.	 statement-non-opinion	dialogue act
86_9	I'm kidding.	 statement-non-opinion	dialogue act
87_0	Oh, are you sure you're ok?	 question	dialogue act
87_1	Yeah.	 answer	dialogue act
87_2	Does it still hurt?	 question	dialogue act
87_6	Hey, how'd it go?	 question	dialogue act
87_7	Excellent.	 answer	dialogue act
87_9	What a beautiful story. Hey, I'm fine by the way.	 statement-opinion	dialogue act
88_0	You know what? You are right. I	 agreement	dialogue act
88_1	Good for you Pheebs!	 statement-non-opinion	dialogue act
88_2	Ok.	 acknowledge	dialogue act
88_3	Okay  If you guys have microphones in there too, I didn't mean	 statement-non-opinion	dialogue act
89_0	This sucks! I didn't know I had to stay up all night before I went to this stupid sleep clinic! I'm so tired!	 statement-opinion	dialogue act
89_2	Hi!	 greeting	dialogue act
89_4	Yeah, Rach, I think you're handling that really well.	 statement-opinion	dialogue act
89_5	Handling it?	 question	dialogue act
89_6	What do you mean, handling it?	 question	dialogue act
89_8	Now, maybe I would have a problem with this if it wasn't for me and Joshua.	 statement-opinion	dialogue act
89_9	Y'know, they're not gonna get married anyway!	 statement-opinion	dialogue act
89_10	What?	 disagreement	dialogue act
89_11	Come on!	 disagreement	dialogue act
89_12	They rushed into this thing so fast it's ridiculous!	 statement-opinion	dialogue act
89_15	And somewhere along the way, one of them is gonna realise what they've done and they're call the whole thing off.	 statement-opinion	dialogue act
